design_id,operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,number_of_attackers,transaction_arrival_rate,execution_index,manifest_pair_id,network_instance,event_replication,network_realization_id,network_seed,event_seed,run_id
D047,O004,7,115,7.623590142,544,0.015441285,0.39993713,0.047767101,12,1.106719372,11549,D047_O004,1,1,D047_O004_S01,-2448816609286776688,7407113587075219181,D047_O004_S01_E01
D047,O004,7,115,7.623590142,544,0.015441285,0.39993713,0.047767101,12,1.106719372,11550,D047_O004,1,2,D047_O004_S01,-2448816609286776688,4296057273753347356,D047_O004_S01_E02
D047,O004,7,115,7.623590142,544,0.015441285,0.39993713,0.047767101,12,1.106719372,11551,D047_O004,2,1,D047_O004_S02,-4059865194817160280,-3647349965442462500,D047_O004_S02_E01
D047,O004,7,115,7.623590142,544,0.015441285,0.39993713,0.047767101,12,1.106719372,11552,D047_O004,2,2,D047_O004_S02,-4059865194817160280,-3061704173884537709,D047_O004_S02_E02
D047,O044,7,115,7.623590142,721,0.432376139,0.324925408,0.144007894,148,5.8693638,11553,D047_O044,1,1,D047_O044_S01,-2366005602338093871,-2864410168559017063,D047_O044_S01_E01
D047,O044,7,115,7.623590142,721,0.432376139,0.324925408,0.144007894,148,5.8693638,11554,D047_O044,1,2,D047_O044_S01,-2366005602338093871,1698963736705980412,D047_O044_S01_E02
D047,O044,7,115,7.623590142,721,0.432376139,0.324925408,0.144007894,148,5.8693638,11555,D047_O044,2,1,D047_O044_S02,-2311447208212882440,3682490978097096285,D047_O044_S02_E01
D047,O044,7,115,7.623590142,721,0.432376139,0.324925408,0.144007894,148,5.8693638,11556,D047_O044,2,2,D047_O044_S02,-2311447208212882440,-6662961201066516142,D047_O044_S02_E02
D047,O039,7,115,7.623590142,48,0.232718262,0.17994217,0.033136716,1,10.37640356,11557,D047_O039,1,1,D047_O039_S01,2105332173767526729,441534937510286936,D047_O039_S01_E01
D047,O039,7,115,7.623590142,48,0.232718262,0.17994217,0.033136716,1,10.37640356,11558,D047_O039,1,2,D047_O039_S01,2105332173767526729,3414563552679972557,D047_O039_S01_E02
D047,O039,7,115,7.623590142,48,0.232718262,0.17994217,0.033136716,1,10.37640356,11559,D047_O039,2,1,D047_O039_S02,-5623915594328436664,791137282846684407,D047_O039_S02_E01
D047,O039,7,115,7.623590142,48,0.232718262,0.17994217,0.033136716,1,10.37640356,11560,D047_O039,2,2,D047_O039_S02,-5623915594328436664,540327359425310081,D047_O039_S02_E02
D047,O002,7,115,7.623590142,71,0.386957289,0.33590604,0.423756547,16,307.2750649,11561,D047_O002,1,1,D047_O002_S01,-2459537340156864914,3541960218925037755,D047_O002_S01_E01
D047,O002,7,115,7.623590142,71,0.386957289,0.33590604,0.423756547,16,307.2750649,11562,D047_O002,1,2,D047_O002_S01,-2459537340156864914,-3878353303366594949,D047_O002_S01_E02
D047,O002,7,115,7.623590142,71,0.386957289,0.33590604,0.423756547,16,307.2750649,11563,D047_O002,2,1,D047_O002_S02,-5329634555387791077,-4911131400485689287,D047_O002_S02_E01
D047,O002,7,115,7.623590142,71,0.386957289,0.33590604,0.423756547,16,307.2750649,11564,D047_O002,2,2,D047_O002_S02,-5329634555387791077,-6415643058901672641,D047_O002_S02_E02
D047,O040,7,115,7.623590142,585,0.392959459,0.39457393,0.498815231,30,24.8166886,11565,D047_O040,1,1,D047_O040_S01,197300803989650121,-1281777041599249700,D047_O040_S01_E01
D047,O040,7,115,7.623590142,585,0.392959459,0.39457393,0.498815231,30,24.8166886,11566,D047_O040,1,2,D047_O040_S01,197300803989650121,-2044294885016535713,D047_O040_S01_E02
D047,O040,7,115,7.623590142,585,0.392959459,0.39457393,0.498815231,30,24.8166886,11567,D047_O040,2,1,D047_O040_S02,378028144582694232,-537058648843664507,D047_O040_S02_E01
D047,O040,7,115,7.623590142,585,0.392959459,0.39457393,0.498815231,30,24.8166886,11568,D047_O040,2,2,D047_O040_S02,378028144582694232,5816444968659170174,D047_O040_S02_E02
D047,O094,7,115,7.623590142,888,0.302089761,0.091469055,0.358945917,193,63.10170114,11569,D047_O094,1,1,D047_O094_S01,3402784346687630215,4019401392701602501,D047_O094_S01_E01
D047,O094,7,115,7.623590142,888,0.302089761,0.091469055,0.358945917,193,63.10170114,11570,D047_O094,1,2,D047_O094_S01,3402784346687630215,-2850944825403843939,D047_O094_S01_E02
D047,O094,7,115,7.623590142,888,0.302089761,0.091469055,0.358945917,193,63.10170114,11571,D047_O094,2,1,D047_O094_S02,1481691022156540690,5273752196278829340,D047_O094_S02_E01
D047,O094,7,115,7.623590142,888,0.302089761,0.091469055,0.358945917,193,63.10170114,11572,D047_O094,2,2,D047_O094_S02,1481691022156540690,4462693116966611525,D047_O094_S02_E02
D047,O081,7,115,7.623590142,229,0.311863322,0.040757227,0.190953924,6,0.27649113,11573,D047_O081,1,1,D047_O081_S01,-5632701433260131757,-867780176860293959,D047_O081_S01_E01
D047,O081,7,115,7.623590142,229,0.311863322,0.040757227,0.190953924,6,0.27649113,11574,D047_O081,1,2,D047_O081_S01,-5632701433260131757,-5363124315492512896,D047_O081_S01_E02
D047,O081,7,115,7.623590142,229,0.311863322,0.040757227,0.190953924,6,0.27649113,11575,D047_O081,2,1,D047_O081_S02,3233602007483014854,8509425774195243641,D047_O081_S02_E01
D047,O081,7,115,7.623590142,229,0.311863322,0.040757227,0.190953924,6,0.27649113,11576,D047_O081,2,2,D047_O081_S02,3233602007483014854,-7088090533370279049,D047_O081_S02_E02
D047,O049,7,115,7.623590142,33,0.068127718,0.327197905,0.351458552,6,1.388891696,11577,D047_O049,1,1,D047_O049_S01,3533044807225278532,3789708263605384952,D047_O049_S01_E01
D047,O049,7,115,7.623590142,33,0.068127718,0.327197905,0.351458552,6,1.388891696,11578,D047_O049,1,2,D047_O049_S01,3533044807225278532,3965455415239594835,D047_O049_S01_E02
D047,O049,7,115,7.623590142,33,0.068127718,0.327197905,0.351458552,6,1.388891696,11579,D047_O049,2,1,D047_O049_S02,7476963436560533314,-2849642382225443829,D047_O049_S02_E01
D047,O049,7,115,7.623590142,33,0.068127718,0.327197905,0.351458552,6,1.388891696,11580,D047_O049,2,2,D047_O049_S02,7476963436560533314,3502586762228145322,D047_O049_S02_E02
D047,O052,7,115,7.623590142,249,0.293109713,0.381495942,0.29384703,30,0.209280898,11581,D047_O052,1,1,D047_O052_S01,5372423692926564001,-1422396966953340240,D047_O052_S01_E01
D047,O052,7,115,7.623590142,249,0.293109713,0.381495942,0.29384703,30,0.209280898,11582,D047_O052,1,2,D047_O052_S01,5372423692926564001,6419341246726624597,D047_O052_S01_E02
D047,O052,7,115,7.623590142,249,0.293109713,0.381495942,0.29384703,30,0.209280898,11583,D047_O052,2,1,D047_O052_S02,-849264229414063348,6573272680182908367,D047_O052_S02_E01
D047,O052,7,115,7.623590142,249,0.293109713,0.381495942,0.29384703,30,0.209280898,11584,D047_O052,2,2,D047_O052_S02,-849264229414063348,-1356625077424152141,D047_O052_S02_E02
D047,O008,7,115,7.623590142,217,0.118365868,0.010264005,0.438577644,4,3.450083344,11585,D047_O008,1,1,D047_O008_S01,-1762332234387584750,-2855847467976926815,D047_O008_S01_E01
D047,O008,7,115,7.623590142,217,0.118365868,0.010264005,0.438577644,4,3.450083344,11586,D047_O008,1,2,D047_O008_S01,-1762332234387584750,-868222924093746751,D047_O008_S01_E02
D047,O008,7,115,7.623590142,217,0.118365868,0.010264005,0.438577644,4,3.450083344,11587,D047_O008,2,1,D047_O008_S02,-771822016345023896,3013439430168955147,D047_O008_S02_E01
D047,O008,7,115,7.623590142,217,0.118365868,0.010264005,0.438577644,4,3.450083344,11588,D047_O008,2,2,D047_O008_S02,-771822016345023896,-3270307245999477454,D047_O008_S02_E02
D047,O054,7,115,7.623590142,70,0.483939677,0.225369653,0.039302168,11,0.582852494,11589,D047_O054,1,1,D047_O054_S01,-7859923398771135574,8212453015749899166,D047_O054_S01_E01
D047,O054,7,115,7.623590142,70,0.483939677,0.225369653,0.039302168,11,0.582852494,11590,D047_O054,1,2,D047_O054_S01,-7859923398771135574,-7141240952186140987,D047_O054_S01_E02
D047,O054,7,115,7.623590142,70,0.483939677,0.225369653,0.039302168,11,0.582852494,11591,D047_O054,2,1,D047_O054_S02,-5624205442703305038,-6618847761186236611,D047_O054_S02_E01
D047,O054,7,115,7.623590142,70,0.483939677,0.225369653,0.039302168,11,0.582852494,11592,D047_O054,2,2,D047_O054_S02,-5624205442703305038,8309655995445479010,D047_O054_S02_E02
D047,O024,7,115,7.623590142,109,0.107543079,0.370185632,0.33107989,2,7.749993382,11593,D047_O024,1,1,D047_O024_S01,-3746139208150168510,5294567252813985368,D047_O024_S01_E01
D047,O024,7,115,7.623590142,109,0.107543079,0.370185632,0.33107989,2,7.749993382,11594,D047_O024,1,2,D047_O024_S01,-3746139208150168510,-5730172621481053775,D047_O024_S01_E02
D047,O024,7,115,7.623590142,109,0.107543079,0.370185632,0.33107989,2,7.749993382,11595,D047_O024,2,1,D047_O024_S02,-4436577839303854501,9120066269599322734,D047_O024_S02_E01
D047,O024,7,115,7.623590142,109,0.107543079,0.370185632,0.33107989,2,7.749993382,11596,D047_O024,2,2,D047_O024_S02,-4436577839303854501,8190149906632934060,D047_O024_S02_E02
D047,O096,7,115,7.623590142,91,0.16170145,0.264353919,0.069555674,20,0.386746006,11597,D047_O096,1,1,D047_O096_S01,-244425463590750700,8963029879320617079,D047_O096_S01_E01
D047,O096,7,115,7.623590142,91,0.16170145,0.264353919,0.069555674,20,0.386746006,11598,D047_O096,1,2,D047_O096_S01,-244425463590750700,9141633925852542487,D047_O096_S01_E02
D047,O096,7,115,7.623590142,91,0.16170145,0.264353919,0.069555674,20,0.386746006,11599,D047_O096,2,1,D047_O096_S02,4519006908144713907,1382131905900631321,D047_O096_S02_E01
D047,O096,7,115,7.623590142,91,0.16170145,0.264353919,0.069555674,20,0.386746006,11600,D047_O096,2,2,D047_O096_S02,4519006908144713907,8524033366344472605,D047_O096_S02_E02
D047,O011,7,115,7.623590142,163,0.257766277,0.230369452,0.067376828,24,353.5178995,11601,D047_O011,1,1,D047_O011_S01,6579052454694872625,5180754940588850285,D047_O011_S01_E01
D047,O011,7,115,7.623590142,163,0.257766277,0.230369452,0.067376828,24,353.5178995,11602,D047_O011,1,2,D047_O011_S01,6579052454694872625,-1089917680888390826,D047_O011_S01_E02
D047,O011,7,115,7.623590142,163,0.257766277,0.230369452,0.067376828,24,353.5178995,11603,D047_O011,2,1,D047_O011_S02,8152080402183251801,-6505354859634125343,D047_O011_S02_E01
D047,O011,7,115,7.623590142,163,0.257766277,0.230369452,0.067376828,24,353.5178995,11604,D047_O011,2,2,D047_O011_S02,8152080402183251801,1753932808197004578,D047_O011_S02_E02
D047,O007,7,115,7.623590142,20,0.141130372,0.138764594,0.166622366,2,142.090871,11605,D047_O007,1,1,D047_O007_S01,5499155372091061790,-5997302265673583417,D047_O007_S01_E01
D047,O007,7,115,7.623590142,20,0.141130372,0.138764594,0.166622366,2,142.090871,11606,D047_O007,1,2,D047_O007_S01,5499155372091061790,8373917425601880437,D047_O007_S01_E02
D047,O007,7,115,7.623590142,20,0.141130372,0.138764594,0.166622366,2,142.090871,11607,D047_O007,2,1,D047_O007_S02,4884875450479200924,-3336011373143518360,D047_O007_S02_E01
D047,O007,7,115,7.623590142,20,0.141130372,0.138764594,0.166622366,2,142.090871,11608,D047_O007,2,2,D047_O007_S02,4884875450479200924,5830516110368006867,D047_O007_S02_E02
D047,O005,7,115,7.623590142,472,0.458927508,0.08115278,0.018055532,8,6.63845585,11609,D047_O005,1,1,D047_O005_S01,-8297960964612156426,4155157112189750068,D047_O005_S01_E01
D047,O005,7,115,7.623590142,472,0.458927508,0.08115278,0.018055532,8,6.63845585,11610,D047_O005,1,2,D047_O005_S01,-8297960964612156426,-1832892868721059878,D047_O005_S01_E02
D047,O005,7,115,7.623590142,472,0.458927508,0.08115278,0.018055532,8,6.63845585,11611,D047_O005,2,1,D047_O005_S02,-763880987177408222,-4886551729456891446,D047_O005_S02_E01
D047,O005,7,115,7.623590142,472,0.458927508,0.08115278,0.018055532,8,6.63845585,11612,D047_O005,2,2,D047_O005_S02,-763880987177408222,2104610960928470837,D047_O005_S02_E02
D047,O051,7,115,7.623590142,264,0.415458501,0.161179135,0.311726789,12,69.65120574,11613,D047_O051,1,1,D047_O051_S01,8546163366644944328,-2430440216618364067,D047_O051_S01_E01
D047,O051,7,115,7.623590142,264,0.415458501,0.161179135,0.311726789,12,69.65120574,11614,D047_O051,1,2,D047_O051_S01,8546163366644944328,806514268179143219,D047_O051_S01_E02
D047,O051,7,115,7.623590142,264,0.415458501,0.161179135,0.311726789,12,69.65120574,11615,D047_O051,2,1,D047_O051_S02,102160050516279053,2326524296520739360,D047_O051_S02_E01
D047,O051,7,115,7.623590142,264,0.415458501,0.161179135,0.311726789,12,69.65120574,11616,D047_O051,2,2,D047_O051_S02,102160050516279053,-5049182753700336281,D047_O051_S02_E02
D047,O035,7,115,7.623590142,173,0.041159595,0.256897351,0.341435098,22,84.2245772,11617,D047_O035,1,1,D047_O035_S01,-4892326040535147179,-5414220306752313077,D047_O035_S01_E01
D047,O035,7,115,7.623590142,173,0.041159595,0.256897351,0.341435098,22,84.2245772,11618,D047_O035,1,2,D047_O035_S01,-4892326040535147179,-1347612009701691549,D047_O035_S01_E02
D047,O035,7,115,7.623590142,173,0.041159595,0.256897351,0.341435098,22,84.2245772,11619,D047_O035,2,1,D047_O035_S02,1013035812408755508,74097690747273669,D047_O035_S02_E01
D047,O035,7,115,7.623590142,173,0.041159595,0.256897351,0.341435098,22,84.2245772,11620,D047_O035,2,2,D047_O035_S02,1013035812408755508,6413514617111666288,D047_O035_S02_E02
D047,O061,7,115,7.623590142,27,0.381805437,0.01616482,0.491613692,4,2.316159499,11621,D047_O061,1,1,D047_O061_S01,-7186605925851015456,8544317669579979916,D047_O061_S01_E01
D047,O061,7,115,7.623590142,27,0.381805437,0.01616482,0.491613692,4,2.316159499,11622,D047_O061,1,2,D047_O061_S01,-7186605925851015456,-518371002457072763,D047_O061_S01_E02
D047,O061,7,115,7.623590142,27,0.381805437,0.01616482,0.491613692,4,2.316159499,11623,D047_O061,2,1,D047_O061_S02,-703766455287657255,-3581744069332832321,D047_O061_S02_E01
D047,O061,7,115,7.623590142,27,0.381805437,0.01616482,0.491613692,4,2.316159499,11624,D047_O061,2,2,D047_O061_S02,-703766455287657255,-2836983087986690377,D047_O061_S02_E02
D047,O041,7,115,7.623590142,49,0.297735298,0.268205888,0.212580592,7,7.958345483,11625,D047_O041,1,1,D047_O041_S01,-9044892694907544898,-2366429541476598165,D047_O041_S01_E01
D047,O041,7,115,7.623590142,49,0.297735298,0.268205888,0.212580592,7,7.958345483,11626,D047_O041,1,2,D047_O041_S01,-9044892694907544898,-1692208327653474824,D047_O041_S01_E02
D047,O041,7,115,7.623590142,49,0.297735298,0.268205888,0.212580592,7,7.958345483,11627,D047_O041,2,1,D047_O041_S02,3861957743666635833,3386606242412650283,D047_O041_S02_E01
D047,O041,7,115,7.623590142,49,0.297735298,0.268205888,0.212580592,7,7.958345483,11628,D047_O041,2,2,D047_O041_S02,3861957743666635833,-6371852482117549132,D047_O041_S02_E02
D047,O063,7,115,7.623590142,159,0.167777479,0.069957712,0.130372357,38,93.05161657,11629,D047_O063,1,1,D047_O063_S01,8734809370697142859,-6889579140509542599,D047_O063_S01_E01
D047,O063,7,115,7.623590142,159,0.167777479,0.069957712,0.130372357,38,93.05161657,11630,D047_O063,1,2,D047_O063_S01,8734809370697142859,-2084092657749631719,D047_O063_S01_E02
D047,O063,7,115,7.623590142,159,0.167777479,0.069957712,0.130372357,38,93.05161657,11631,D047_O063,2,1,D047_O063_S02,1318800988807298074,-5626996842207900371,D047_O063_S02_E01
D047,O063,7,115,7.623590142,159,0.167777479,0.069957712,0.130372357,38,93.05161657,11632,D047_O063,2,2,D047_O063_S02,1318800988807298074,-9123209228836475666,D047_O063_S02_E02
D047,O019,7,115,7.623590142,24,0.431629638,0.254066717,0.253740338,1,81.84181276,11633,D047_O019,1,1,D047_O019_S01,2705228461901163607,-2292919625640158786,D047_O019_S01_E01
D047,O019,7,115,7.623590142,24,0.431629638,0.254066717,0.253740338,1,81.84181276,11634,D047_O019,1,2,D047_O019_S01,2705228461901163607,7354213050516082592,D047_O019_S01_E02
D047,O019,7,115,7.623590142,24,0.431629638,0.254066717,0.253740338,1,81.84181276,11635,D047_O019,2,1,D047_O019_S02,-342349048175849760,8471172517201633520,D047_O019_S02_E01
D047,O019,7,115,7.623590142,24,0.431629638,0.254066717,0.253740338,1,81.84181276,11636,D047_O019,2,2,D047_O019_S02,-342349048175849760,-3549541805996780400,D047_O019_S02_E02
D047,O012,7,115,7.623590142,121,0.018977159,0.042108472,0.106166432,7,1.324950388,11637,D047_O012,1,1,D047_O012_S01,4065253893100777735,-747877682604693289,D047_O012_S01_E01
D047,O012,7,115,7.623590142,121,0.018977159,0.042108472,0.106166432,7,1.324950388,11638,D047_O012,1,2,D047_O012_S01,4065253893100777735,-142202303249262350,D047_O012_S01_E02
D047,O012,7,115,7.623590142,121,0.018977159,0.042108472,0.106166432,7,1.324950388,11639,D047_O012,2,1,D047_O012_S02,-8809047979813428194,-4046971844990693185,D047_O012_S02_E01
D047,O012,7,115,7.623590142,121,0.018977159,0.042108472,0.106166432,7,1.324950388,11640,D047_O012,2,2,D047_O012_S02,-8809047979813428194,-3214630035575826772,D047_O012_S02_E02
D047,O043,7,115,7.623590142,936,0.154267686,0.332919895,0.389161836,211,3.031297441,11641,D047_O043,1,1,D047_O043_S01,-3111181506635914213,2740309312268817800,D047_O043_S01_E01
D047,O043,7,115,7.623590142,936,0.154267686,0.332919895,0.389161836,211,3.031297441,11642,D047_O043,1,2,D047_O043_S01,-3111181506635914213,-7930699138685932396,D047_O043_S01_E02
D047,O043,7,115,7.623590142,936,0.154267686,0.332919895,0.389161836,211,3.031297441,11643,D047_O043,2,1,D047_O043_S02,-8902124989753769143,244953834415757472,D047_O043_S02_E01
D047,O043,7,115,7.623590142,936,0.154267686,0.332919895,0.389161836,211,3.031297441,11644,D047_O043,2,2,D047_O043_S02,-8902124989753769143,5813267664502972885,D047_O043_S02_E02
D047,O020,7,115,7.623590142,113,0.348269976,0.095285863,0.409466489,28,177.5293199,11645,D047_O020,1,1,D047_O020_S01,-2707736179510162109,2539551696126960135,D047_O020_S01_E01
D047,O020,7,115,7.623590142,113,0.348269976,0.095285863,0.409466489,28,177.5293199,11646,D047_O020,1,2,D047_O020_S01,-2707736179510162109,3862448476304260196,D047_O020_S01_E02
D047,O020,7,115,7.623590142,113,0.348269976,0.095285863,0.409466489,28,177.5293199,11647,D047_O020,2,1,D047_O020_S02,8136046180085027403,-3633712139356669721,D047_O020_S02_E01
D047,O020,7,115,7.623590142,113,0.348269976,0.095285863,0.409466489,28,177.5293199,11648,D047_O020,2,2,D047_O020_S02,8136046180085027403,1134546459680131292,D047_O020_S02_E02
D047,O038,7,115,7.623590142,765,0.137328547,0.153890662,0.395745604,73,17.92553553,11649,D047_O038,1,1,D047_O038_S01,-546268390440721140,1513699710541210404,D047_O038_S01_E01
D047,O038,7,115,7.623590142,765,0.137328547,0.153890662,0.395745604,73,17.92553553,11650,D047_O038,1,2,D047_O038_S01,-546268390440721140,6813543056919229400,D047_O038_S01_E02
D047,O038,7,115,7.623590142,765,0.137328547,0.153890662,0.395745604,73,17.92553553,11651,D047_O038,2,1,D047_O038_S02,-1940900081845329123,5031928085432522240,D047_O038_S02_E01
D047,O038,7,115,7.623590142,765,0.137328547,0.153890662,0.395745604,73,17.92553553,11652,D047_O038,2,2,D047_O038_S02,-1940900081845329123,42443855523022085,D047_O038_S02_E02
D047,O010,7,115,7.623590142,78,0.42428609,0.04657399,0.47291634,6,42.11936173,11653,D047_O010,1,1,D047_O010_S01,-8903702170652328237,-6970889826986851970,D047_O010_S01_E01
D047,O010,7,115,7.623590142,78,0.42428609,0.04657399,0.47291634,6,42.11936173,11654,D047_O010,1,2,D047_O010_S01,-8903702170652328237,2038779277770245936,D047_O010_S01_E02
D047,O010,7,115,7.623590142,78,0.42428609,0.04657399,0.47291634,6,42.11936173,11655,D047_O010,2,1,D047_O010_S02,-5963317623182395201,-338335824198210909,D047_O010_S02_E01
D047,O010,7,115,7.623590142,78,0.42428609,0.04657399,0.47291634,6,42.11936173,11656,D047_O010,2,2,D047_O010_S02,-5963317623182395201,3636276992686098850,D047_O010_S02_E02
D047,O053,7,115,7.623590142,251,0.008437374,0.219704544,0.077608614,11,28.50121375,11657,D047_O053,1,1,D047_O053_S01,2017676175288743128,-4865466611206437487,D047_O053_S01_E01
D047,O053,7,115,7.623590142,251,0.008437374,0.219704544,0.077608614,11,28.50121375,11658,D047_O053,1,2,D047_O053_S01,2017676175288743128,2904676902786025348,D047_O053_S01_E02
D047,O053,7,115,7.623590142,251,0.008437374,0.219704544,0.077608614,11,28.50121375,11659,D047_O053,2,1,D047_O053_S02,2279843061973929130,-4964146099182272457,D047_O053_S02_E01
D047,O053,7,115,7.623590142,251,0.008437374,0.219704544,0.077608614,11,28.50121375,11660,D047_O053,2,2,D047_O053_S02,2279843061973929130,3048055718835621924,D047_O053_S02_E02
D047,O032,7,115,7.623590142,449,0.47407037,0.293964396,0.333868972,86,0.300780128,11661,D047_O032,1,1,D047_O032_S01,-1440693194995278344,-5701150816271171148,D047_O032_S01_E01
D047,O032,7,115,7.623590142,449,0.47407037,0.293964396,0.333868972,86,0.300780128,11662,D047_O032,1,2,D047_O032_S01,-1440693194995278344,-3947847971917616385,D047_O032_S01_E02
D047,O032,7,115,7.623590142,449,0.47407037,0.293964396,0.333868972,86,0.300780128,11663,D047_O032,2,1,D047_O032_S02,-4226182558760889674,7341157124259170315,D047_O032_S02_E01
D047,O032,7,115,7.623590142,449,0.47407037,0.293964396,0.333868972,86,0.300780128,11664,D047_O032,2,2,D047_O032_S02,-4226182558760889674,164927175793836381,D047_O032_S02_E02
D047,O083,7,115,7.623590142,89,0.002629244,0.11891721,0.012340148,13,12.74243526,11665,D047_O083,1,1,D047_O083_S01,6229412473251436717,-1745714481461525424,D047_O083_S01_E01
D047,O083,7,115,7.623590142,89,0.002629244,0.11891721,0.012340148,13,12.74243526,11666,D047_O083,1,2,D047_O083_S01,6229412473251436717,367793522984106867,D047_O083_S01_E02
D047,O083,7,115,7.623590142,89,0.002629244,0.11891721,0.012340148,13,12.74243526,11667,D047_O083,2,1,D047_O083_S02,-3685999746179384591,-6642882479247001072,D047_O083_S02_E01
D047,O083,7,115,7.623590142,89,0.002629244,0.11891721,0.012340148,13,12.74243526,11668,D047_O083,2,2,D047_O083_S02,-3685999746179384591,2122448390700074289,D047_O083_S02_E02
D047,O050,7,115,7.623590142,322,0.206052109,0.123509785,0.230258857,78,3.759828934,11669,D047_O050,1,1,D047_O050_S01,4826375400501666695,-456094557495339010,D047_O050_S01_E01
D047,O050,7,115,7.623590142,322,0.206052109,0.123509785,0.230258857,78,3.759828934,11670,D047_O050,1,2,D047_O050_S01,4826375400501666695,6972220874243952433,D047_O050_S01_E02
D047,O050,7,115,7.623590142,322,0.206052109,0.123509785,0.230258857,78,3.759828934,11671,D047_O050,2,1,D047_O050_S02,1344119138487974019,-699344490842836749,D047_O050_S02_E01
D047,O050,7,115,7.623590142,322,0.206052109,0.123509785,0.230258857,78,3.759828934,11672,D047_O050,2,2,D047_O050_S02,1344119138487974019,1864577496529589076,D047_O050_S02_E02
D047,O084,7,115,7.623590142,797,0.372992677,0.000386491,0.00152113,169,183.7215225,11673,D047_O084,1,1,D047_O084_S01,8963997269180056301,4285461665141457035,D047_O084_S01_E01
D047,O084,7,115,7.623590142,797,0.372992677,0.000386491,0.00152113,169,183.7215225,11674,D047_O084,1,2,D047_O084_S01,8963997269180056301,6749418895269228838,D047_O084_S01_E02
D047,O084,7,115,7.623590142,797,0.372992677,0.000386491,0.00152113,169,183.7215225,11675,D047_O084,2,1,D047_O084_S02,1259002939686896102,4250109819833434429,D047_O084_S02_E01
D047,O084,7,115,7.623590142,797,0.372992677,0.000386491,0.00152113,169,183.7215225,11676,D047_O084,2,2,D047_O084_S02,1259002939686896102,7922169926486386114,D047_O084_S02_E02
D047,O027,7,115,7.623590142,120,0.173792118,0.275390581,0.115990185,1,0.762601256,11677,D047_O027,1,1,D047_O027_S01,8291067849469676628,-698858965755818853,D047_O027_S01_E01
D047,O027,7,115,7.623590142,120,0.173792118,0.275390581,0.115990185,1,0.762601256,11678,D047_O027,1,2,D047_O027_S01,8291067849469676628,7384735758850865794,D047_O027_S01_E02
D047,O027,7,115,7.623590142,120,0.173792118,0.275390581,0.115990185,1,0.762601256,11679,D047_O027,2,1,D047_O027_S02,-8273436472033072651,-3902369762482646643,D047_O027_S02_E01
D047,O027,7,115,7.623590142,120,0.173792118,0.275390581,0.115990185,1,0.762601256,11680,D047_O027,2,2,D047_O027_S02,-8273436472033072651,2757050616885106333,D047_O027_S02_E02
D047,O023,7,115,7.623590142,410,0.214451437,0.12789836,0.094002538,34,36.63384659,11681,D047_O023,1,1,D047_O023_S01,3509472583121001986,-6115256210316703890,D047_O023_S01_E01
D047,O023,7,115,7.623590142,410,0.214451437,0.12789836,0.094002538,34,36.63384659,11682,D047_O023,1,2,D047_O023_S01,3509472583121001986,-1840630252529064778,D047_O023_S01_E02
D047,O023,7,115,7.623590142,410,0.214451437,0.12789836,0.094002538,34,36.63384659,11683,D047_O023,2,1,D047_O023_S02,3516151670709967042,-8385820719443971637,D047_O023_S02_E01
D047,O023,7,115,7.623590142,410,0.214451437,0.12789836,0.094002538,34,36.63384659,11684,D047_O023,2,2,D047_O023_S02,3516151670709967042,1552398791131733433,D047_O023_S02_E02
D047,O047,7,115,7.623590142,32,0.457593053,0.357426009,0.365235909,4,4.910164617,11685,D047_O047,1,1,D047_O047_S01,-5812310254412169139,-2364524475269587859,D047_O047_S01_E01
D047,O047,7,115,7.623590142,32,0.457593053,0.357426009,0.365235909,4,4.910164617,11686,D047_O047,1,2,D047_O047_S01,-5812310254412169139,825788603036544037,D047_O047_S01_E02
D047,O047,7,115,7.623590142,32,0.457593053,0.357426009,0.365235909,4,4.910164617,11687,D047_O047,2,1,D047_O047_S02,-3577066776523658319,214418657500577897,D047_O047_S02_E01
D047,O047,7,115,7.623590142,32,0.457593053,0.357426009,0.365235909,4,4.910164617,11688,D047_O047,2,2,D047_O047_S02,-3577066776523658319,-1436419717497176372,D047_O047_S02_E02
D047,O067,7,115,7.623590142,60,0.359928689,0.02076874,0.174232425,6,1.61494416,11689,D047_O067,1,1,D047_O067_S01,3734660302439963663,4458670638925548626,D047_O067_S01_E01
D047,O067,7,115,7.623590142,60,0.359928689,0.02076874,0.174232425,6,1.61494416,11690,D047_O067,1,2,D047_O067_S01,3734660302439963663,3493348304649172145,D047_O067_S01_E02
D047,O067,7,115,7.623590142,60,0.359928689,0.02076874,0.174232425,6,1.61494416,11691,D047_O067,2,1,D047_O067_S02,393196849402701240,-8927603447733885405,D047_O067_S02_E01
D047,O067,7,115,7.623590142,60,0.359928689,0.02076874,0.174232425,6,1.61494416,11692,D047_O067,2,2,D047_O067_S02,393196849402701240,634623252363884706,D047_O067_S02_E02
D047,O074,7,115,7.623590142,36,0.042568944,0.004280635,0.087293441,3,32.45822437,11693,D047_O074,1,1,D047_O074_S01,-9115166116801644740,-2379506066095357280,D047_O074_S01_E01
D047,O074,7,115,7.623590142,36,0.042568944,0.004280635,0.087293441,3,32.45822437,11694,D047_O074,1,2,D047_O074_S01,-9115166116801644740,-1410461144001794105,D047_O074_S01_E02
