design_id,overload_condition_id,source_operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,number_of_attackers,transaction_arrival_rate
D063,S011,O054,3,176,0.420336327,29,0.443915181,0.25137144,0.497993332,6,5.015376631
D063,S012,O002,3,176,0.420336327,27,0.258752568,0.087770931,0.008640494,5,5.015376631
D063,S013,O001,3,176,0.420336327,277,0.102604459,0.043442589,0.194317089,68,5.015376631
D063,S014,O008,3,176,0.420336327,221,0.074747705,0.106527742,0.017441816,3,5.015376631
D063,S015,O015,3,176,0.420336327,209,0.451149983,0.236045833,0.154470026,51,5.015376631
D063,S016,O021,3,176,0.420336327,420,0.48022181,0.187407167,0.359386041,21,5.015376631
D063,S017,O082,3,176,0.420336327,165,0.435076568,0.000913393,0.024702354,3,5.015376631
D063,S018,O066,3,176,0.420336327,494,0.215122594,0.12849833,0.421195428,82,5.015376631
D063,S019,O089,3,176,0.420336327,65,0.160593613,0.12131002,0.43177507,4,5.015376631
D063,S020,O055,3,176,0.420336327,140,0.36567333,0.006141596,0.323833398,34,5.015376631
D063,S021,O019,3,176,0.420336327,346,0.328784836,0.382557414,0.459924272,20,5.015376631
D063,S022,O056,3,176,0.420336327,839,0.314045176,0.146767962,0.097912175,33,5.015376631
D063,S023,O085,3,176,0.420336327,121,0.235238901,0.36680338,0.28802825,18,5.015376631
D063,S024,O075,3,176,0.420336327,157,0.187375651,0.192115859,0.011697982,34,5.015376631
D063,S025,O006,3,176,0.420336327,612,0.351754303,0.257897057,0.260304956,90,5.015376631
D063,S026,O010,3,176,0.420336327,451,0.052883935,0.358161718,0.236761336,42,5.015376631
D063,S027,O080,3,176,0.420336327,42,0.40076867,0.158141091,0.247798621,9,5.015376631
D063,S028,O011,3,176,0.420336327,74,0.144332149,0.165813474,0.385639579,14,5.015376631
D063,S029,O086,3,176,0.420336327,982,0.199347615,0.312135777,0.001921653,110,5.015376631
D063,S030,O049,3,176,0.420336327,167,0.088317626,0.338602146,0.450648463,15,5.015376631
D063,S031,O038,3,176,0.420336327,541,0.023426649,0.269227699,0.314041207,106,5.015376631
D063,S032,O095,3,176,0.420336327,737,0.275444304,0.049819636,0.213727811,96,5.015376631
D064,S001,O040,8,192,2.239817071,22,0.132312725,0.387023034,0.48640877,1,24.49799922
D064,S002,O081,8,192,2.239817071,625,0.489155662,0.075116015,0.08373988,87,24.49799922
D064,S003,O024,8,192,2.239817071,558,0.01340343,0.303476888,0.066234207,102,24.49799922
D064,S004,O048,8,192,2.239817071,23,0.00021805,0.028031124,0.277887063,4,24.49799922
D064,S005,O061,8,192,2.239817071,504,0.370505912,0.3328803,0.491272741,97,24.49799922
D064,S006,O045,8,192,2.239817071,38,0.251921878,0.260723642,0.043585928,1,24.49799922
D064,S007,O069,8,192,2.239817071,761,0.152114511,0.215299072,0.367977204,1,24.49799922
D064,S008,O092,8,192,2.239817071,96,0.418898266,0.008705234,0.425829723,10,24.49799922
D064,S009,O074,8,192,2.239817071,27,0.164642573,0.30767454,0.244719524,6,24.49799922
D064,S010,O043,8,192,2.239817071,60,0.470149674,0.350184037,0.345788332,1,24.49799922
D064,S011,O054,8,192,2.239817071,29,0.443915181,0.25137144,0.497993332,6,24.49799922
D064,S012,O002,8,192,2.239817071,27,0.258752568,0.087770931,0.008640494,5,24.49799922
D064,S013,O001,8,192,2.239817071,277,0.102604459,0.043442589,0.194317089,68,24.49799922
D064,S014,O008,8,192,2.239817071,221,0.074747705,0.106527742,0.017441816,3,24.49799922
D064,S015,O015,8,192,2.239817071,209,0.451149983,0.236045833,0.154470026,51,24.49799922
D064,S016,O021,8,192,2.239817071,420,0.48022181,0.187407167,0.359386041,21,24.49799922
D064,S017,O082,8,192,2.239817071,165,0.435076568,0.000913393,0.024702354,3,24.49799922
D064,S018,O066,8,192,2.239817071,494,0.215122594,0.12849833,0.421195428,82,24.49799922
D064,S019,O089,8,192,2.239817071,65,0.160593613,0.12131002,0.43177507,4,24.49799922
D064,S020,O055,8,192,2.239817071,140,0.36567333,0.006141596,0.323833398,34,24.49799922
D064,S021,O019,8,192,2.239817071,346,0.328784836,0.382557414,0.459924272,20,24.49799922
D064,S022,O056,8,192,2.239817071,839,0.314045176,0.146767962,0.097912175,33,24.49799922
D064,S023,O085,8,192,2.239817071,121,0.235238901,0.36680338,0.28802825,18,24.49799922
D064,S024,O075,8,192,2.239817071,157,0.187375651,0.192115859,0.011697982,34,24.49799922
D064,S025,O006,8,192,2.239817071,612,0.351754303,0.257897057,0.260304956,90,24.49799922
D064,S026,O010,8,192,2.239817071,451,0.052883935,0.358161718,0.236761336,42,24.49799922
D064,S027,O080,8,192,2.239817071,42,0.40076867,0.158141091,0.247798621,9,24.49799922
D064,S028,O011,8,192,2.239817071,74,0.144332149,0.165813474,0.385639579,14,24.49799922
D064,S029,O086,8,192,2.239817071,982,0.199347615,0.312135777,0.001921653,110,24.49799922
D064,S030,O049,8,192,2.239817071,167,0.088317626,0.338602146,0.450648463,15,24.49799922
D064,S031,O038,8,192,2.239817071,541,0.023426649,0.269227699,0.314041207,106,24.49799922
D064,S032,O095,8,192,2.239817071,737,0.275444304,0.049819636,0.213727811,96,24.49799922
D065,S001,O040,3,404,0.482111277,22,0.132312725,0.387023034,0.48640877,1,2.506023963
D065,S002,O081,3,404,0.482111277,625,0.489155662,0.075116015,0.08373988,87,2.506023963
D065,S003,O024,3,404,0.482111277,558,0.01340343,0.303476888,0.066234207,102,2.506023963
D065,S004,O048,3,404,0.482111277,23,0.00021805,0.028031124,0.277887063,4,2.506023963
D065,S005,O061,3,404,0.482111277,504,0.370505912,0.3328803,0.491272741,97,2.506023963
D065,S006,O045,3,404,0.482111277,38,0.251921878,0.260723642,0.043585928,1,2.506023963
D065,S007,O069,3,404,0.482111277,761,0.152114511,0.215299072,0.367977204,1,2.506023963
D065,S008,O092,3,404,0.482111277,96,0.418898266,0.008705234,0.425829723,10,2.506023963
D065,S009,O074,3,404,0.482111277,27,0.164642573,0.30767454,0.244719524,6,2.506023963
D065,S010,O043,3,404,0.482111277,60,0.470149674,0.350184037,0.345788332,1,2.506023963
D065,S011,O054,3,404,0.482111277,29,0.443915181,0.25137144,0.497993332,6,2.506023963
D065,S012,O002,3,404,0.482111277,27,0.258752568,0.087770931,0.008640494,5,2.506023963
D065,S013,O001,3,404,0.482111277,277,0.102604459,0.043442589,0.194317089,68,2.506023963
D065,S014,O008,3,404,0.482111277,221,0.074747705,0.106527742,0.017441816,3,2.506023963
D065,S015,O015,3,404,0.482111277,209,0.451149983,0.236045833,0.154470026,51,2.506023963
D065,S016,O021,3,404,0.482111277,420,0.48022181,0.187407167,0.359386041,21,2.506023963
D065,S017,O082,3,404,0.482111277,165,0.435076568,0.000913393,0.024702354,3,2.506023963
D065,S018,O066,3,404,0.482111277,494,0.215122594,0.12849833,0.421195428,82,2.506023963
D065,S019,O089,3,404,0.482111277,65,0.160593613,0.12131002,0.43177507,4,2.506023963
D065,S020,O055,3,404,0.482111277,140,0.36567333,0.006141596,0.323833398,34,2.506023963
D065,S021,O019,3,404,0.482111277,346,0.328784836,0.382557414,0.459924272,20,2.506023963
D065,S022,O056,3,404,0.482111277,839,0.314045176,0.146767962,0.097912175,33,2.506023963
D065,S023,O085,3,404,0.482111277,121,0.235238901,0.36680338,0.28802825,18,2.506023963
D065,S024,O075,3,404,0.482111277,157,0.187375651,0.192115859,0.011697982,34,2.506023963
D065,S025,O006,3,404,0.482111277,612,0.351754303,0.257897057,0.260304956,90,2.506023963
D065,S026,O010,3,404,0.482111277,451,0.052883935,0.358161718,0.236761336,42,2.506023963
D065,S027,O080,3,404,0.482111277,42,0.40076867,0.158141091,0.247798621,9,2.506023963
D065,S028,O011,3,404,0.482111277,74,0.144332149,0.165813474,0.385639579,14,2.506023963
D065,S029,O086,3,404,0.482111277,982,0.199347615,0.312135777,0.001921653,110,2.506023963
D065,S030,O049,3,404,0.482111277,167,0.088317626,0.338602146,0.450648463,15,2.506023963
D065,S031,O038,3,404,0.482111277,541,0.023426649,0.269227699,0.314041207,106,2.506023963
D065,S032,O095,3,404,0.482111277,737,0.275444304,0.049819636,0.213727811,96,2.506023963
D066,S001,O040,8,692,5.932701376,22,0.132312725,0.387023034,0.48640877,1,18.00386256
D066,S002,O081,8,692,5.932701376,625,0.489155662,0.075116015,0.08373988,87,18.00386256
D066,S003,O024,8,692,5.932701376,558,0.01340343,0.303476888,0.066234207,102,18.00386256
D066,S004,O048,8,692,5.932701376,23,0.00021805,0.028031124,0.277887063,4,18.00386256
D066,S005,O061,8,692,5.932701376,504,0.370505912,0.3328803,0.491272741,97,18.00386256
D066,S006,O045,8,692,5.932701376,38,0.251921878,0.260723642,0.043585928,1,18.00386256
D066,S007,O069,8,692,5.932701376,761,0.152114511,0.215299072,0.367977204,1,18.00386256
D066,S008,O092,8,692,5.932701376,96,0.418898266,0.008705234,0.425829723,10,18.00386256
D066,S009,O074,8,692,5.932701376,27,0.164642573,0.30767454,0.244719524,6,18.00386256
D066,S010,O043,8,692,5.932701376,60,0.470149674,0.350184037,0.345788332,1,18.00386256
D066,S011,O054,8,692,5.932701376,29,0.443915181,0.25137144,0.497993332,6,18.00386256
D066,S012,O002,8,692,5.932701376,27,0.258752568,0.087770931,0.008640494,5,18.00386256
D066,S013,O001,8,692,5.932701376,277,0.102604459,0.043442589,0.194317089,68,18.00386256
D066,S014,O008,8,692,5.932701376,221,0.074747705,0.106527742,0.017441816,3,18.00386256
D066,S015,O015,8,692,5.932701376,209,0.451149983,0.236045833,0.154470026,51,18.00386256
D066,S016,O021,8,692,5.932701376,420,0.48022181,0.187407167,0.359386041,21,18.00386256
D066,S017,O082,8,692,5.932701376,165,0.435076568,0.000913393,0.024702354,3,18.00386256
D066,S018,O066,8,692,5.932701376,494,0.215122594,0.12849833,0.421195428,82,18.00386256
D066,S019,O089,8,692,5.932701376,65,0.160593613,0.12131002,0.43177507,4,18.00386256
D066,S020,O055,8,692,5.932701376,140,0.36567333,0.006141596,0.323833398,34,18.00386256
D066,S021,O019,8,692,5.932701376,346,0.328784836,0.382557414,0.459924272,20,18.00386256
D066,S022,O056,8,692,5.932701376,839,0.314045176,0.146767962,0.097912175,33,18.00386256
D066,S023,O085,8,692,5.932701376,121,0.235238901,0.36680338,0.28802825,18,18.00386256
D066,S024,O075,8,692,5.932701376,157,0.187375651,0.192115859,0.011697982,34,18.00386256
D066,S025,O006,8,692,5.932701376,612,0.351754303,0.257897057,0.260304956,90,18.00386256
D066,S026,O010,8,692,5.932701376,451,0.052883935,0.358161718,0.236761336,42,18.00386256
D066,S027,O080,8,692,5.932701376,42,0.40076867,0.158141091,0.247798621,9,18.00386256
D066,S028,O011,8,692,5.932701376,74,0.144332149,0.165813474,0.385639579,14,18.00386256
D066,S029,O086,8,692,5.932701376,982,0.199347615,0.312135777,0.001921653,110,18.00386256
D066,S030,O049,8,692,5.932701376,167,0.088317626,0.338602146,0.450648463,15,18.00386256
D066,S031,O038,8,692,5.932701376,541,0.023426649,0.269227699,0.314041207,106,18.00386256
D066,S032,O095,8,692,5.932701376,737,0.275444304,0.049819636,0.213727811,96,18.00386256
D067,S001,O040,2,129,6.295891122,22,0.132312725,0.387023034,0.48640877,1,102.4912508
D067,S002,O081,2,129,6.295891122,625,0.489155662,0.075116015,0.08373988,87,102.4912508
D067,S003,O024,2,129,6.295891122,558,0.01340343,0.303476888,0.066234207,102,102.4912508
D067,S004,O048,2,129,6.295891122,23,0.00021805,0.028031124,0.277887063,4,102.4912508
D067,S005,O061,2,129,6.295891122,504,0.370505912,0.3328803,0.491272741,97,102.4912508
D067,S006,O045,2,129,6.295891122,38,0.251921878,0.260723642,0.043585928,1,102.4912508
D067,S007,O069,2,129,6.295891122,761,0.152114511,0.215299072,0.367977204,1,102.4912508
D067,S008,O092,2,129,6.295891122,96,0.418898266,0.008705234,0.425829723,10,102.4912508
D067,S009,O074,2,129,6.295891122,27,0.164642573,0.30767454,0.244719524,6,102.4912508
D067,S010,O043,2,129,6.295891122,60,0.470149674,0.350184037,0.345788332,1,102.4912508
D067,S011,O054,2,129,6.295891122,29,0.443915181,0.25137144,0.497993332,6,102.4912508
D067,S012,O002,2,129,6.295891122,27,0.258752568,0.087770931,0.008640494,5,102.4912508
D067,S013,O001,2,129,6.295891122,277,0.102604459,0.043442589,0.194317089,68,102.4912508
D067,S014,O008,2,129,6.295891122,221,0.074747705,0.106527742,0.017441816,3,102.4912508
D067,S015,O015,2,129,6.295891122,209,0.451149983,0.236045833,0.154470026,51,102.4912508
D067,S016,O021,2,129,6.295891122,420,0.48022181,0.187407167,0.359386041,21,102.4912508
D067,S017,O082,2,129,6.295891122,165,0.435076568,0.000913393,0.024702354,3,102.4912508
D067,S018,O066,2,129,6.295891122,494,0.215122594,0.12849833,0.421195428,82,102.4912508
D067,S019,O089,2,129,6.295891122,65,0.160593613,0.12131002,0.43177507,4,102.4912508
D067,S020,O055,2,129,6.295891122,140,0.36567333,0.006141596,0.323833398,34,102.4912508
D067,S021,O019,2,129,6.295891122,346,0.328784836,0.382557414,0.459924272,20,102.4912508
D067,S022,O056,2,129,6.295891122,839,0.314045176,0.146767962,0.097912175,33,102.4912508
D067,S023,O085,2,129,6.295891122,121,0.235238901,0.36680338,0.28802825,18,102.4912508
D067,S024,O075,2,129,6.295891122,157,0.187375651,0.192115859,0.011697982,34,102.4912508
D067,S025,O006,2,129,6.295891122,612,0.351754303,0.257897057,0.260304956,90,102.4912508
D067,S026,O010,2,129,6.295891122,451,0.052883935,0.358161718,0.236761336,42,102.4912508
D067,S027,O080,2,129,6.295891122,42,0.40076867,0.158141091,0.247798621,9,102.4912508
D067,S028,O011,2,129,6.295891122,74,0.144332149,0.165813474,0.385639579,14,102.4912508
D067,S029,O086,2,129,6.295891122,982,0.199347615,0.312135777,0.001921653,110,102.4912508
D067,S030,O049,2,129,6.295891122,167,0.088317626,0.338602146,0.450648463,15,102.4912508
D067,S031,O038,2,129,6.295891122,541,0.023426649,0.269227699,0.314041207,106,102.4912508
D067,S032,O095,2,129,6.295891122,737,0.275444304,0.049819636,0.213727811,96,102.4912508
D068,S001,O040,7,1076,3.074594771,22,0.132312725,0.387023034,0.48640877,1,6.000603178
D068,S002,O081,7,1076,3.074594771,625,0.489155662,0.075116015,0.08373988,87,6.000603178
D068,S003,O024,7,1076,3.074594771,558,0.01340343,0.303476888,0.066234207,102,6.000603178
D068,S004,O048,7,1076,3.074594771,23,0.00021805,0.028031124,0.277887063,4,6.000603178
D068,S005,O061,7,1076,3.074594771,504,0.370505912,0.3328803,0.491272741,97,6.000603178
D068,S006,O045,7,1076,3.074594771,38,0.251921878,0.260723642,0.043585928,1,6.000603178
D068,S007,O069,7,1076,3.074594771,761,0.152114511,0.215299072,0.367977204,1,6.000603178
D068,S008,O092,7,1076,3.074594771,96,0.418898266,0.008705234,0.425829723,10,6.000603178
D068,S009,O074,7,1076,3.074594771,27,0.164642573,0.30767454,0.244719524,6,6.000603178
D068,S010,O043,7,1076,3.074594771,60,0.470149674,0.350184037,0.345788332,1,6.000603178
D068,S011,O054,7,1076,3.074594771,29,0.443915181,0.25137144,0.497993332,6,6.000603178
D068,S012,O002,7,1076,3.074594771,27,0.258752568,0.087770931,0.008640494,5,6.000603178
D068,S013,O001,7,1076,3.074594771,277,0.102604459,0.043442589,0.194317089,68,6.000603178
D068,S014,O008,7,1076,3.074594771,221,0.074747705,0.106527742,0.017441816,3,6.000603178
D068,S015,O015,7,1076,3.074594771,209,0.451149983,0.236045833,0.154470026,51,6.000603178
D068,S016,O021,7,1076,3.074594771,420,0.48022181,0.187407167,0.359386041,21,6.000603178
D068,S017,O082,7,1076,3.074594771,165,0.435076568,0.000913393,0.024702354,3,6.000603178
D068,S018,O066,7,1076,3.074594771,494,0.215122594,0.12849833,0.421195428,82,6.000603178
D068,S019,O089,7,1076,3.074594771,65,0.160593613,0.12131002,0.43177507,4,6.000603178
D068,S020,O055,7,1076,3.074594771,140,0.36567333,0.006141596,0.323833398,34,6.000603178
D068,S021,O019,7,1076,3.074594771,346,0.328784836,0.382557414,0.459924272,20,6.000603178
D068,S022,O056,7,1076,3.074594771,839,0.314045176,0.146767962,0.097912175,33,6.000603178
D068,S023,O085,7,1076,3.074594771,121,0.235238901,0.36680338,0.28802825,18,6.000603178
D068,S024,O075,7,1076,3.074594771,157,0.187375651,0.192115859,0.011697982,34,6.000603178
D068,S025,O006,7,1076,3.074594771,612,0.351754303,0.257897057,0.260304956,90,6.000603178
D068,S026,O010,7,1076,3.074594771,451,0.052883935,0.358161718,0.236761336,42,6.000603178
D068,S027,O080,7,1076,3.074594771,42,0.40076867,0.158141091,0.247798621,9,6.000603178
D068,S028,O011,7,1076,3.074594771,74,0.144332149,0.165813474,0.385639579,14,6.000603178
D068,S029,O086,7,1076,3.074594771,982,0.199347615,0.312135777,0.001921653,110,6.000603178
D068,S030,O049,7,1076,3.074594771,167,0.088317626,0.338602146,0.450648463,15,6.000603178
D068,S031,O038,7,1076,3.074594771,541,0.023426649,0.269227699,0.314041207,106,6.000603178
D068,S032,O095,7,1076,3.074594771,737,0.275444304,0.049819636,0.213727811,96,6.000603178
D069,S001,O040,8,548,1.270476056,22,0.132312725,0.387023034,0.48640877,1,4.868612625
D069,S002,O081,8,548,1.270476056,625,0.489155662,0.075116015,0.08373988,87,4.868612625
D069,S003,O024,8,548,1.270476056,558,0.01340343,0.303476888,0.066234207,102,4.868612625
D069,S004,O048,8,548,1.270476056,23,0.00021805,0.028031124,0.277887063,4,4.868612625
D069,S005,O061,8,548,1.270476056,504,0.370505912,0.3328803,0.491272741,97,4.868612625
D069,S006,O045,8,548,1.270476056,38,0.251921878,0.260723642,0.043585928,1,4.868612625
D069,S007,O069,8,548,1.270476056,761,0.152114511,0.215299072,0.367977204,1,4.868612625
D069,S008,O092,8,548,1.270476056,96,0.418898266,0.008705234,0.425829723,10,4.868612625
D069,S009,O074,8,548,1.270476056,27,0.164642573,0.30767454,0.244719524,6,4.868612625
D069,S010,O043,8,548,1.270476056,60,0.470149674,0.350184037,0.345788332,1,4.868612625
D069,S011,O054,8,548,1.270476056,29,0.443915181,0.25137144,0.497993332,6,4.868612625
D069,S012,O002,8,548,1.270476056,27,0.258752568,0.087770931,0.008640494,5,4.868612625
D069,S013,O001,8,548,1.270476056,277,0.102604459,0.043442589,0.194317089,68,4.868612625
D069,S014,O008,8,548,1.270476056,221,0.074747705,0.106527742,0.017441816,3,4.868612625
D069,S015,O015,8,548,1.270476056,209,0.451149983,0.236045833,0.154470026,51,4.868612625
D069,S016,O021,8,548,1.270476056,420,0.48022181,0.187407167,0.359386041,21,4.868612625
D069,S017,O082,8,548,1.270476056,165,0.435076568,0.000913393,0.024702354,3,4.868612625
D069,S018,O066,8,548,1.270476056,494,0.215122594,0.12849833,0.421195428,82,4.868612625
D069,S019,O089,8,548,1.270476056,65,0.160593613,0.12131002,0.43177507,4,4.868612625
D069,S020,O055,8,548,1.270476056,140,0.36567333,0.006141596,0.323833398,34,4.868612625
D069,S021,O019,8,548,1.270476056,346,0.328784836,0.382557414,0.459924272,20,4.868612625
D069,S022,O056,8,548,1.270476056,839,0.314045176,0.146767962,0.097912175,33,4.868612625
D069,S023,O085,8,548,1.270476056,121,0.235238901,0.36680338,0.28802825,18,4.868612625
D069,S024,O075,8,548,1.270476056,157,0.187375651,0.192115859,0.011697982,34,4.868612625
D069,S025,O006,8,548,1.270476056,612,0.351754303,0.257897057,0.260304956,90,4.868612625
D069,S026,O010,8,548,1.270476056,451,0.052883935,0.358161718,0.236761336,42,4.868612625
D069,S027,O080,8,548,1.270476056,42,0.40076867,0.158141091,0.247798621,9,4.868612625
D069,S028,O011,8,548,1.270476056,74,0.144332149,0.165813474,0.385639579,14,4.868612625
D069,S029,O086,8,548,1.270476056,982,0.199347615,0.312135777,0.001921653,110,4.868612625
D069,S030,O049,8,548,1.270476056,167,0.088317626,0.338602146,0.450648463,15,4.868612625
D069,S031,O038,8,548,1.270476056,541,0.023426649,0.269227699,0.314041207,106,4.868612625
D069,S032,O095,8,548,1.270476056,737,0.275444304,0.049819636,0.213727811,96,4.868612625
D070,S001,O040,1,289,0.887279194,22,0.132312725,0.387023034,0.48640877,1,6.447357462
D070,S002,O081,1,289,0.887279194,625,0.489155662,0.075116015,0.08373988,87,6.447357462
D070,S003,O024,1,289,0.887279194,558,0.01340343,0.303476888,0.066234207,102,6.447357462
D070,S004,O048,1,289,0.887279194,23,0.00021805,0.028031124,0.277887063,4,6.447357462
D070,S005,O061,1,289,0.887279194,504,0.370505912,0.3328803,0.491272741,97,6.447357462
D070,S006,O045,1,289,0.887279194,38,0.251921878,0.260723642,0.043585928,1,6.447357462
D070,S007,O069,1,289,0.887279194,761,0.152114511,0.215299072,0.367977204,1,6.447357462
D070,S008,O092,1,289,0.887279194,96,0.418898266,0.008705234,0.425829723,10,6.447357462
D070,S009,O074,1,289,0.887279194,27,0.164642573,0.30767454,0.244719524,6,6.447357462
D070,S010,O043,1,289,0.887279194,60,0.470149674,0.350184037,0.345788332,1,6.447357462
D070,S011,O054,1,289,0.887279194,29,0.443915181,0.25137144,0.497993332,6,6.447357462
D070,S012,O002,1,289,0.887279194,27,0.258752568,0.087770931,0.008640494,5,6.447357462
D070,S013,O001,1,289,0.887279194,277,0.102604459,0.043442589,0.194317089,68,6.447357462
D070,S014,O008,1,289,0.887279194,221,0.074747705,0.106527742,0.017441816,3,6.447357462
D070,S015,O015,1,289,0.887279194,209,0.451149983,0.236045833,0.154470026,51,6.447357462
D070,S016,O021,1,289,0.887279194,420,0.48022181,0.187407167,0.359386041,21,6.447357462
D070,S017,O082,1,289,0.887279194,165,0.435076568,0.000913393,0.024702354,3,6.447357462
D070,S018,O066,1,289,0.887279194,494,0.215122594,0.12849833,0.421195428,82,6.447357462
D070,S019,O089,1,289,0.887279194,65,0.160593613,0.12131002,0.43177507,4,6.447357462
D070,S020,O055,1,289,0.887279194,140,0.36567333,0.006141596,0.323833398,34,6.447357462
D070,S021,O019,1,289,0.887279194,346,0.328784836,0.382557414,0.459924272,20,6.447357462
D070,S022,O056,1,289,0.887279194,839,0.314045176,0.146767962,0.097912175,33,6.447357462
D070,S023,O085,1,289,0.887279194,121,0.235238901,0.36680338,0.28802825,18,6.447357462
D070,S024,O075,1,289,0.887279194,157,0.187375651,0.192115859,0.011697982,34,6.447357462
D070,S025,O006,1,289,0.887279194,612,0.351754303,0.257897057,0.260304956,90,6.447357462
D070,S026,O010,1,289,0.887279194,451,0.052883935,0.358161718,0.236761336,42,6.447357462
D070,S027,O080,1,289,0.887279194,42,0.40076867,0.158141091,0.247798621,9,6.447357462
D070,S028,O011,1,289,0.887279194,74,0.144332149,0.165813474,0.385639579,14,6.447357462
D070,S029,O086,1,289,0.887279194,982,0.199347615,0.312135777,0.001921653,110,6.447357462
D070,S030,O049,1,289,0.887279194,167,0.088317626,0.338602146,0.450648463,15,6.447357462
D070,S031,O038,1,289,0.887279194,541,0.023426649,0.269227699,0.314041207,106,6.447357462
D070,S032,O095,1,289,0.887279194,737,0.275444304,0.049819636,0.213727811,96,6.447357462
D071,S001,O040,1,110,1.885408793,22,0.132312725,0.387023034,0.48640877,1,35.99416787
D071,S002,O081,1,110,1.885408793,625,0.489155662,0.075116015,0.08373988,87,35.99416787
D071,S003,O024,1,110,1.885408793,558,0.01340343,0.303476888,0.066234207,102,35.99416787
D071,S004,O048,1,110,1.885408793,23,0.00021805,0.028031124,0.277887063,4,35.99416787
D071,S005,O061,1,110,1.885408793,504,0.370505912,0.3328803,0.491272741,97,35.99416787
D071,S006,O045,1,110,1.885408793,38,0.251921878,0.260723642,0.043585928,1,35.99416787
D071,S007,O069,1,110,1.885408793,761,0.152114511,0.215299072,0.367977204,1,35.99416787
D071,S008,O092,1,110,1.885408793,96,0.418898266,0.008705234,0.425829723,10,35.99416787
D071,S009,O074,1,110,1.885408793,27,0.164642573,0.30767454,0.244719524,6,35.99416787
D071,S010,O043,1,110,1.885408793,60,0.470149674,0.350184037,0.345788332,1,35.99416787
D071,S011,O054,1,110,1.885408793,29,0.443915181,0.25137144,0.497993332,6,35.99416787
D071,S012,O002,1,110,1.885408793,27,0.258752568,0.087770931,0.008640494,5,35.99416787
D071,S013,O001,1,110,1.885408793,277,0.102604459,0.043442589,0.194317089,68,35.99416787
D071,S014,O008,1,110,1.885408793,221,0.074747705,0.106527742,0.017441816,3,35.99416787
D071,S015,O015,1,110,1.885408793,209,0.451149983,0.236045833,0.154470026,51,35.99416787
D071,S016,O021,1,110,1.885408793,420,0.48022181,0.187407167,0.359386041,21,35.99416787
D071,S017,O082,1,110,1.885408793,165,0.435076568,0.000913393,0.024702354,3,35.99416787
D071,S018,O066,1,110,1.885408793,494,0.215122594,0.12849833,0.421195428,82,35.99416787
D071,S019,O089,1,110,1.885408793,65,0.160593613,0.12131002,0.43177507,4,35.99416787
D071,S020,O055,1,110,1.885408793,140,0.36567333,0.006141596,0.323833398,34,35.99416787
D071,S021,O019,1,110,1.885408793,346,0.328784836,0.382557414,0.459924272,20,35.99416787
D071,S022,O056,1,110,1.885408793,839,0.314045176,0.146767962,0.097912175,33,35.99416787
D071,S023,O085,1,110,1.885408793,121,0.235238901,0.36680338,0.28802825,18,35.99416787
D071,S024,O075,1,110,1.885408793,157,0.187375651,0.192115859,0.011697982,34,35.99416787
D071,S025,O006,1,110,1.885408793,612,0.351754303,0.257897057,0.260304956,90,35.99416787
D071,S026,O010,1,110,1.885408793,451,0.052883935,0.358161718,0.236761336,42,35.99416787
D071,S027,O080,1,110,1.885408793,42,0.40076867,0.158141091,0.247798621,9,35.99416787
D071,S028,O011,1,110,1.885408793,74,0.144332149,0.165813474,0.385639579,14,35.99416787
D071,S029,O086,1,110,1.885408793,982,0.199347615,0.312135777,0.001921653,110,35.99416787
D071,S030,O049,1,110,1.885408793,167,0.088317626,0.338602146,0.450648463,15,35.99416787
D071,S031,O038,1,110,1.885408793,541,0.023426649,0.269227699,0.314041207,106,35.99416787
D071,S032,O095,1,110,1.885408793,737,0.275444304,0.049819636,0.213727811,96,35.99416787
D072,S001,O040,2,70,1.415804904,22,0.132312725,0.387023034,0.48640877,1,42.47414713
D072,S002,O081,2,70,1.415804904,625,0.489155662,0.075116015,0.08373988,87,42.47414713
D072,S003,O024,2,70,1.415804904,558,0.01340343,0.303476888,0.066234207,102,42.47414713
D072,S004,O048,2,70,1.415804904,23,0.00021805,0.028031124,0.277887063,4,42.47414713
D072,S005,O061,2,70,1.415804904,504,0.370505912,0.3328803,0.491272741,97,42.47414713
D072,S006,O045,2,70,1.415804904,38,0.251921878,0.260723642,0.043585928,1,42.47414713
D072,S007,O069,2,70,1.415804904,761,0.152114511,0.215299072,0.367977204,1,42.47414713
D072,S008,O092,2,70,1.415804904,96,0.418898266,0.008705234,0.425829723,10,42.47414713
D072,S009,O074,2,70,1.415804904,27,0.164642573,0.30767454,0.244719524,6,42.47414713
D072,S010,O043,2,70,1.415804904,60,0.470149674,0.350184037,0.345788332,1,42.47414713
D072,S011,O054,2,70,1.415804904,29,0.443915181,0.25137144,0.497993332,6,42.47414713
D072,S012,O002,2,70,1.415804904,27,0.258752568,0.087770931,0.008640494,5,42.47414713
D072,S013,O001,2,70,1.415804904,277,0.102604459,0.043442589,0.194317089,68,42.47414713
D072,S014,O008,2,70,1.415804904,221,0.074747705,0.106527742,0.017441816,3,42.47414713
D072,S015,O015,2,70,1.415804904,209,0.451149983,0.236045833,0.154470026,51,42.47414713
D072,S016,O021,2,70,1.415804904,420,0.48022181,0.187407167,0.359386041,21,42.47414713
