design_id,operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,number_of_attackers,relative_transaction_load,execution_index,manifest_pair_id,network_instance,event_replication,network_realization_id,network_seed,event_seed,run_id
D083,O083,1,318,0.283282758,89,0.002629244,0.11891721,0.012340148,13,0.799263288,4753,D083_O083,1,1,D083_O083_S01,-8401262372544622587,8611086997435043991,D083_O083_S01_E01
D083,O083,1,318,0.283282758,89,0.002629244,0.11891721,0.012340148,13,0.799263288,4754,D083_O083,1,2,D083_O083_S01,-8401262372544622587,831141505663421111,D083_O083_S01_E02
D083,O083,1,318,0.283282758,89,0.002629244,0.11891721,0.012340148,13,0.799263288,4755,D083_O083,2,1,D083_O083_S02,-3592027482202899979,1922687488016672437,D083_O083_S02_E01
D083,O083,1,318,0.283282758,89,0.002629244,0.11891721,0.012340148,13,0.799263288,4756,D083_O083,2,2,D083_O083_S02,-3592027482202899979,8542927097540581803,D083_O083_S02_E02
D083,O050,1,318,0.283282758,322,0.206052109,0.123509785,0.230258857,78,0.710466564,4757,D083_O050,1,1,D083_O050_S01,-7044028304535708849,4901462414196528891,D083_O050_S01_E01
D083,O050,1,318,0.283282758,322,0.206052109,0.123509785,0.230258857,78,0.710466564,4758,D083_O050,1,2,D083_O050_S01,-7044028304535708849,7712031355397245391,D083_O050_S01_E02
D083,O050,1,318,0.283282758,322,0.206052109,0.123509785,0.230258857,78,0.710466564,4759,D083_O050,2,1,D083_O050_S02,8435779371539050570,3224277407254274937,D083_O050_S02_E01
D083,O050,1,318,0.283282758,322,0.206052109,0.123509785,0.230258857,78,0.710466564,4760,D083_O050,2,2,D083_O050_S02,8435779371539050570,-318523029200159618,D083_O050_S02_E02
D083,O084,1,318,0.283282758,797,0.372992677,0.000386491,0.00152113,169,0.993396916,4761,D083_O084,1,1,D083_O084_S01,-8928230907342672721,-2481479000725822277,D083_O084_S01_E01
D083,O084,1,318,0.283282758,797,0.372992677,0.000386491,0.00152113,169,0.993396916,4762,D083_O084,1,2,D083_O084_S01,-8928230907342672721,3247941636876353829,D083_O084_S01_E02
D083,O084,1,318,0.283282758,797,0.372992677,0.000386491,0.00152113,169,0.993396916,4763,D083_O084,2,1,D083_O084_S02,9203042950676789345,8000613038470928689,D083_O084_S02_E01
D083,O084,1,318,0.283282758,797,0.372992677,0.000386491,0.00152113,169,0.993396916,4764,D083_O084,2,2,D083_O084_S02,9203042950676789345,-9125385848551438997,D083_O084_S02_E02
D083,O027,1,318,0.283282758,120,0.173792118,0.275390581,0.115990185,1,0.594400816,4765,D083_O027,1,1,D083_O027_S01,-2830832699867541766,5191929322357303025,D083_O027_S01_E01
D083,O027,1,318,0.283282758,120,0.173792118,0.275390581,0.115990185,1,0.594400816,4766,D083_O027,1,2,D083_O027_S01,-2830832699867541766,2481842480337407085,D083_O027_S01_E02
D083,O027,1,318,0.283282758,120,0.173792118,0.275390581,0.115990185,1,0.594400816,4767,D083_O027,2,1,D083_O027_S02,-8412726747490269853,-3052686829096535131,D083_O027_S02_E01
D083,O027,1,318,0.283282758,120,0.173792118,0.275390581,0.115990185,1,0.594400816,4768,D083_O027,2,2,D083_O027_S02,-8412726747490269853,1986266113961876285,D083_O027_S02_E02
D083,O023,1,318,0.283282758,410,0.214451437,0.12789836,0.094002538,34,0.876090399,4769,D083_O023,1,1,D083_O023_S01,4834569505868864012,5522885668874141343,D083_O023_S01_E01
D083,O023,1,318,0.283282758,410,0.214451437,0.12789836,0.094002538,34,0.876090399,4770,D083_O023,1,2,D083_O023_S01,4834569505868864012,2624308216687933138,D083_O023_S01_E02
D083,O023,1,318,0.283282758,410,0.214451437,0.12789836,0.094002538,34,0.876090399,4771,D083_O023,2,1,D083_O023_S02,4378169486903673832,8629221173357873381,D083_O023_S02_E01
D083,O023,1,318,0.283282758,410,0.214451437,0.12789836,0.094002538,34,0.876090399,4772,D083_O023,2,2,D083_O023_S02,4378169486903673832,-3458463498343297512,D083_O023_S02_E02
D083,O047,1,318,0.283282758,32,0.457593053,0.357426009,0.365235909,4,0.729886159,4773,D083_O047,1,1,D083_O047_S01,5866707965567509918,-1488180226551116326,D083_O047_S01_E01
D083,O047,1,318,0.283282758,32,0.457593053,0.357426009,0.365235909,4,0.729886159,4774,D083_O047,1,2,D083_O047_S01,5866707965567509918,4357805004626067690,D083_O047_S01_E02
D083,O047,1,318,0.283282758,32,0.457593053,0.357426009,0.365235909,4,0.729886159,4775,D083_O047,2,1,D083_O047_S02,2761397313704138760,-376376237474614784,D083_O047_S02_E01
D083,O047,1,318,0.283282758,32,0.457593053,0.357426009,0.365235909,4,0.729886159,4776,D083_O047,2,2,D083_O047_S02,2761397313704138760,-2432530565008455422,D083_O047_S02_E02
D083,O067,1,318,0.283282758,60,0.359928689,0.02076874,0.174232425,6,0.648987034,4777,D083_O067,1,1,D083_O067_S01,7744709681159622115,3818416598005061978,D083_O067_S01_E01
D083,O067,1,318,0.283282758,60,0.359928689,0.02076874,0.174232425,6,0.648987034,4778,D083_O067,1,2,D083_O067_S01,7744709681159622115,8154866453986607027,D083_O067_S01_E02
D083,O067,1,318,0.283282758,60,0.359928689,0.02076874,0.174232425,6,0.648987034,4779,D083_O067,2,1,D083_O067_S02,-7256579104868637233,-1171939337945857604,D083_O067_S02_E01
D083,O067,1,318,0.283282758,60,0.359928689,0.02076874,0.174232425,6,0.648987034,4780,D083_O067,2,2,D083_O067_S02,-7256579104868637233,7763659957498289845,D083_O067_S02_E02
D083,O074,1,318,0.283282758,36,0.042568944,0.004280635,0.087293441,3,0.86728622,4781,D083_O074,1,1,D083_O074_S01,4843040620069887510,-2259201110490872655,D083_O074_S01_E01
D083,O074,1,318,0.283282758,36,0.042568944,0.004280635,0.087293441,3,0.86728622,4782,D083_O074,1,2,D083_O074_S01,4843040620069887510,908381230452301589,D083_O074_S01_E02
D083,O074,1,318,0.283282758,36,0.042568944,0.004280635,0.087293441,3,0.86728622,4783,D083_O074,2,1,D083_O074_S02,8512369375798152702,-7013868199988546786,D083_O074_S02_E01
D083,O074,1,318,0.283282758,36,0.042568944,0.004280635,0.087293441,3,0.86728622,4784,D083_O074,2,2,D083_O074_S02,8512369375798152702,-6826187008278246766,D083_O074_S02_E02
D083,O092,1,318,0.283282758,303,0.442706311,0.172267227,0.436491903,53,0.897895329,4785,D083_O092,1,1,D083_O092_S01,224615637671248625,6593634337705763189,D083_O092_S01_E01
D083,O092,1,318,0.283282758,303,0.442706311,0.172267227,0.436491903,53,0.897895329,4786,D083_O092,1,2,D083_O092_S01,224615637671248625,2634638529139910500,D083_O092_S01_E02
D083,O092,1,318,0.283282758,303,0.442706311,0.172267227,0.436491903,53,0.897895329,4787,D083_O092,2,1,D083_O092_S02,-4037208818729855244,5628729447100018964,D083_O092_S02_E01
D083,O092,1,318,0.283282758,303,0.442706311,0.172267227,0.436491903,53,0.897895329,4788,D083_O092,2,2,D083_O092_S02,-4037208818729855244,2092131076507801989,D083_O092_S02_E02
D083,O045,1,318,0.283282758,692,0.331104768,0.086465045,0.220042135,59,0.679206917,4789,D083_O045,1,1,D083_O045_S01,-252402485429519789,4257704009688940203,D083_O045_S01_E01
D083,O045,1,318,0.283282758,692,0.331104768,0.086465045,0.220042135,59,0.679206917,4790,D083_O045,1,2,D083_O045_S01,-252402485429519789,7931495196972694455,D083_O045_S01_E02
D083,O045,1,318,0.283282758,692,0.331104768,0.086465045,0.220042135,59,0.679206917,4791,D083_O045,2,1,D083_O045_S02,4848428974643151847,1834872609560021870,D083_O045_S02_E01
D083,O045,1,318,0.283282758,692,0.331104768,0.086465045,0.220042135,59,0.679206917,4792,D083_O045,2,2,D083_O045_S02,4848428974643151847,-3009384065753976863,D083_O045_S02_E02
D083,O093,1,318,0.283282758,25,0.276275035,0.078153424,0.291384582,1,0.958605081,4793,D083_O093,1,1,D083_O093_S01,3410460302354321666,6930987751556183707,D083_O093_S01_E01
D083,O093,1,318,0.283282758,25,0.276275035,0.078153424,0.291384582,1,0.958605081,4794,D083_O093,1,2,D083_O093_S01,3410460302354321666,934311892753404777,D083_O093_S01_E02
D083,O093,1,318,0.283282758,25,0.276275035,0.078153424,0.291384582,1,0.958605081,4795,D083_O093,2,1,D083_O093_S02,8048591595768664303,7191744171803165629,D083_O093_S02_E01
D083,O093,1,318,0.283282758,25,0.276275035,0.078153424,0.291384582,1,0.958605081,4796,D083_O093,2,2,D083_O093_S02,8048591595768664303,302246922453827993,D083_O093_S02_E02
D083,O055,1,318,0.283282758,143,0.09821222,0.163666817,0.285033773,17,0.601558378,4797,D083_O055,1,1,D083_O055_S01,5764460525208684064,-4184962476344229295,D083_O055_S01_E01
D083,O055,1,318,0.283282758,143,0.09821222,0.163666817,0.285033773,17,0.601558378,4798,D083_O055,1,2,D083_O055_S01,5764460525208684064,-8268468636802583287,D083_O055_S01_E02
D083,O055,1,318,0.283282758,143,0.09821222,0.163666817,0.285033773,17,0.601558378,4799,D083_O055,2,1,D083_O055_S02,4983992449263109194,-9089389475345443044,D083_O055_S02_E01
D083,O055,1,318,0.283282758,143,0.09821222,0.163666817,0.285033773,17,0.601558378,4800,D083_O055,2,2,D083_O055_S02,4983992449263109194,-1503298654723071678,D083_O055_S02_E02
D026,O006,7,296,0.346738461,26,0.466438896,0.19990199,0.36047691,5,0.537345538,4801,D026_O006,1,1,D026_O006_S01,-2905812502957894121,5800109821728197347,D026_O006_S01_E01
D026,O006,7,296,0.346738461,26,0.466438896,0.19990199,0.36047691,5,0.537345538,4802,D026_O006,1,2,D026_O006_S01,-2905812502957894121,6924201773497213281,D026_O006_S01_E02
D026,O006,7,296,0.346738461,26,0.466438896,0.19990199,0.36047691,5,0.537345538,4803,D026_O006,2,1,D026_O006_S02,-6693869623910740649,-8338729195134830856,D026_O006_S02_E01
D026,O006,7,296,0.346738461,26,0.466438896,0.19990199,0.36047691,5,0.537345538,4804,D026_O006,2,2,D026_O006_S02,-6693869623910740649,2133872316418862672,D026_O006_S02_E02
D026,O071,7,296,0.346738461,830,0.025772238,0.059916076,0.006124037,1,0.854259133,4805,D026_O071,1,1,D026_O071_S01,-481834101269138187,3927267665747770812,D026_O071_S01_E01
D026,O071,7,296,0.346738461,830,0.025772238,0.059916076,0.006124037,1,0.854259133,4806,D026_O071,1,2,D026_O071_S01,-481834101269138187,7383363983827502761,D026_O071_S01_E02
D026,O071,7,296,0.346738461,830,0.025772238,0.059916076,0.006124037,1,0.854259133,4807,D026_O071,2,1,D026_O071_S02,-2330682421260011316,-8769658701448677268,D026_O071_S02_E01
D026,O071,7,296,0.346738461,830,0.025772238,0.059916076,0.006124037,1,0.854259133,4808,D026_O071,2,2,D026_O071_S02,-2330682421260011316,1784144474240094405,D026_O071_S02_E02
D026,O014,7,296,0.346738461,505,0.055050564,0.385744929,0.323573274,126,0.956197221,4809,D026_O014,1,1,D026_O014_S01,9182064349990792392,6625539350655747946,D026_O014_S01_E01
D026,O014,7,296,0.346738461,505,0.055050564,0.385744929,0.323573274,126,0.956197221,4810,D026_O014,1,2,D026_O014_S01,9182064349990792392,-5501986600115223799,D026_O014_S01_E02
D026,O014,7,296,0.346738461,505,0.055050564,0.385744929,0.323573274,126,0.956197221,4811,D026_O014,2,1,D026_O014_S02,-7049875167903180065,-180888602029245972,D026_O014_S02_E01
D026,O014,7,296,0.346738461,505,0.055050564,0.385744929,0.323573274,126,0.956197221,4812,D026_O014,2,2,D026_O014_S02,-7049875167903180065,7653381966400712675,D026_O014_S02_E02
D026,O017,7,296,0.346738461,47,0.235947901,0.205558573,0.450421949,1,0.98550411,4813,D026_O017,1,1,D026_O017_S01,3561091007263042426,8301840667530391436,D026_O017_S01_E01
D026,O017,7,296,0.346738461,47,0.235947901,0.205558573,0.450421949,1,0.98550411,4814,D026_O017,1,2,D026_O017_S01,3561091007263042426,-5208485863563848049,D026_O017_S01_E02
D026,O017,7,296,0.346738461,47,0.235947901,0.205558573,0.450421949,1,0.98550411,4815,D026_O017,2,1,D026_O017_S02,-6366284252457912504,-1889024962307140966,D026_O017_S02_E01
D026,O017,7,296,0.346738461,47,0.235947901,0.205558573,0.450421949,1,0.98550411,4816,D026_O017,2,2,D026_O017_S02,-6366284252457912504,6170029849377456919,D026_O017_S02_E02
D026,O086,7,296,0.346738461,135,0.469888219,0.056365997,0.043821459,28,0.952586866,4817,D026_O086,1,1,D026_O086_S01,-4575437068287434437,3323308144329653540,D026_O086_S01_E01
D026,O086,7,296,0.346738461,135,0.469888219,0.056365997,0.043821459,28,0.952586866,4818,D026_O086,1,2,D026_O086_S01,-4575437068287434437,4053388350972993199,D026_O086_S01_E02
D026,O086,7,296,0.346738461,135,0.469888219,0.056365997,0.043821459,28,0.952586866,4819,D026_O086,2,1,D026_O086_S02,-1601795267603524815,-6614590549292673090,D026_O086_S02_E01
D026,O086,7,296,0.346738461,135,0.469888219,0.056365997,0.043821459,28,0.952586866,4820,D026_O086,2,2,D026_O086_S02,-1601795267603524815,-7695046797267696521,D026_O086_S02_E02
D026,O068,7,296,0.346738461,871,0.148525779,0.2389906,0.43126666,22,0.56330551,4821,D026_O068,1,1,D026_O068_S01,2405493241792090196,6703539547072184038,D026_O068_S01_E01
D026,O068,7,296,0.346738461,871,0.148525779,0.2389906,0.43126666,22,0.56330551,4822,D026_O068,1,2,D026_O068_S01,2405493241792090196,-2136703939331845917,D026_O068_S01_E02
D026,O068,7,296,0.346738461,871,0.148525779,0.2389906,0.43126666,22,0.56330551,4823,D026_O068,2,1,D026_O068_S02,-2531016168210544840,-1216833379001125052,D026_O068_S02_E01
D026,O068,7,296,0.346738461,871,0.148525779,0.2389906,0.43126666,22,0.56330551,4824,D026_O068,2,2,D026_O068_S02,-2531016168210544840,-2776139655926391023,D026_O068_S02_E02
D026,O088,7,296,0.346738461,74,0.028069089,0.054085246,0.202673962,14,0.619616712,4825,D026_O088,1,1,D026_O088_S01,4935710834430539680,1078719912766570760,D026_O088_S01_E01
D026,O088,7,296,0.346738461,74,0.028069089,0.054085246,0.202673962,14,0.619616712,4826,D026_O088,1,2,D026_O088_S01,4935710834430539680,-956762485713964337,D026_O088_S01_E02
D026,O088,7,296,0.346738461,74,0.028069089,0.054085246,0.202673962,14,0.619616712,4827,D026_O088,2,1,D026_O088_S02,-7663063095420591624,5865897769752855539,D026_O088_S02_E01
D026,O088,7,296,0.346738461,74,0.028069089,0.054085246,0.202673962,14,0.619616712,4828,D026_O088,2,2,D026_O088_S02,-7663063095420591624,7251680660367747790,D026_O088_S02_E02
D026,O004,7,296,0.346738461,544,0.015441285,0.39993713,0.047767101,12,0.621494583,4829,D026_O004,1,1,D026_O004_S01,-2498268201407349799,-8630396806998899745,D026_O004_S01_E01
D026,O004,7,296,0.346738461,544,0.015441285,0.39993713,0.047767101,12,0.621494583,4830,D026_O004,1,2,D026_O004_S01,-2498268201407349799,-3040848597690856445,D026_O004_S01_E02
D026,O004,7,296,0.346738461,544,0.015441285,0.39993713,0.047767101,12,0.621494583,4831,D026_O004,2,1,D026_O004_S02,-2736641947965418333,-5233398841200345633,D026_O004_S02_E01
D026,O004,7,296,0.346738461,544,0.015441285,0.39993713,0.047767101,12,0.621494583,4832,D026_O004,2,2,D026_O004_S02,-2736641947965418333,657157952813132528,D026_O004_S02_E02
D026,O044,7,296,0.346738461,721,0.432376139,0.324925408,0.144007894,148,0.742867678,4833,D026_O044,1,1,D026_O044_S01,-5015758912313306336,-4297786722157049879,D026_O044_S01_E01
D026,O044,7,296,0.346738461,721,0.432376139,0.324925408,0.144007894,148,0.742867678,4834,D026_O044,1,2,D026_O044_S01,-5015758912313306336,4182111596344833836,D026_O044_S01_E02
D026,O044,7,296,0.346738461,721,0.432376139,0.324925408,0.144007894,148,0.742867678,4835,D026_O044,2,1,D026_O044_S02,8385810011556326871,3806082167880583731,D026_O044_S02_E01
D026,O044,7,296,0.346738461,721,0.432376139,0.324925408,0.144007894,148,0.742867678,4836,D026_O044,2,2,D026_O044_S02,8385810011556326871,-12156991495087404,D026_O044_S02_E02
D026,O039,7,296,0.346738461,48,0.232718262,0.17994217,0.033136716,1,0.784320075,4837,D026_O039,1,1,D026_O039_S01,7959625917085641155,2918020646568672029,D026_O039_S01_E01
D026,O039,7,296,0.346738461,48,0.232718262,0.17994217,0.033136716,1,0.784320075,4838,D026_O039,1,2,D026_O039_S01,7959625917085641155,-4270082166551070956,D026_O039_S01_E02
D026,O039,7,296,0.346738461,48,0.232718262,0.17994217,0.033136716,1,0.784320075,4839,D026_O039,2,1,D026_O039_S02,6955466396916834619,-7761933307630138500,D026_O039_S02_E01
D026,O039,7,296,0.346738461,48,0.232718262,0.17994217,0.033136716,1,0.784320075,4840,D026_O039,2,2,D026_O039_S02,6955466396916834619,-4088793639380981830,D026_O039_S02_E02
D026,O002,7,296,0.346738461,71,0.386957289,0.33590604,0.423756547,16,1.030814136,4841,D026_O002,1,1,D026_O002_S01,-1621026012765968284,4148927885523956966,D026_O002_S01_E01
D026,O002,7,296,0.346738461,71,0.386957289,0.33590604,0.423756547,16,1.030814136,4842,D026_O002,1,2,D026_O002_S01,-1621026012765968284,4815695231524198394,D026_O002_S01_E02
D026,O002,7,296,0.346738461,71,0.386957289,0.33590604,0.423756547,16,1.030814136,4843,D026_O002,2,1,D026_O002_S02,-530588948036886491,-8952684185243418703,D026_O002_S02_E01
D026,O002,7,296,0.346738461,71,0.386957289,0.33590604,0.423756547,16,1.030814136,4844,D026_O002,2,2,D026_O002_S02,-530588948036886491,-5300969514066554835,D026_O002_S02_E02
D026,O040,7,296,0.346738461,585,0.392959459,0.39457393,0.498815231,30,0.847757244,4845,D026_O040,1,1,D026_O040_S01,-8205565947666340125,9037091696734325267,D026_O040_S01_E01
D026,O040,7,296,0.346738461,585,0.392959459,0.39457393,0.498815231,30,0.847757244,4846,D026_O040,1,2,D026_O040_S01,-8205565947666340125,-6186848499884701894,D026_O040_S01_E02
D026,O040,7,296,0.346738461,585,0.392959459,0.39457393,0.498815231,30,0.847757244,4847,D026_O040,2,1,D026_O040_S02,-718004913957511186,1729300629186150606,D026_O040_S02_E01
D026,O040,7,296,0.346738461,585,0.392959459,0.39457393,0.498815231,30,0.847757244,4848,D026_O040,2,2,D026_O040_S02,-718004913957511186,-2086051573827949448,D026_O040_S02_E02
D026,O094,7,296,0.346738461,888,0.302089761,0.091469055,0.358945917,193,0.915650339,4849,D026_O094,1,1,D026_O094_S01,-1758077052112749522,-3407669174991642510,D026_O094_S01_E01
D026,O094,7,296,0.346738461,888,0.302089761,0.091469055,0.358945917,193,0.915650339,4850,D026_O094,1,2,D026_O094_S01,-1758077052112749522,745977435347747097,D026_O094_S01_E02
D026,O094,7,296,0.346738461,888,0.302089761,0.091469055,0.358945917,193,0.915650339,4851,D026_O094,2,1,D026_O094_S02,-912385485600241610,-3854254587584606392,D026_O094_S02_E01
D026,O094,7,296,0.346738461,888,0.302089761,0.091469055,0.358945917,193,0.915650339,4852,D026_O094,2,2,D026_O094_S02,-912385485600241610,-1419894772067209268,D026_O094_S02_E02
D026,O081,7,296,0.346738461,229,0.311863322,0.040757227,0.190953924,6,0.52059127,4853,D026_O081,1,1,D026_O081_S01,-2876762693633368227,7702187941932251860,D026_O081_S01_E01
D026,O081,7,296,0.346738461,229,0.311863322,0.040757227,0.190953924,6,0.52059127,4854,D026_O081,1,2,D026_O081_S01,-2876762693633368227,-2728797457347027892,D026_O081_S01_E02
D026,O081,7,296,0.346738461,229,0.311863322,0.040757227,0.190953924,6,0.52059127,4855,D026_O081,2,1,D026_O081_S02,-5999907948256722081,-6667548655374770265,D026_O081_S02_E01
D026,O081,7,296,0.346738461,229,0.311863322,0.040757227,0.190953924,6,0.52059127,4856,D026_O081,2,2,D026_O081_S02,-5999907948256722081,1124009638336425908,D026_O081_S02_E02
D026,O049,7,296,0.346738461,33,0.068127718,0.327197905,0.351458552,6,0.638016666,4857,D026_O049,1,1,D026_O049_S01,-8184660819241236752,6977369219096824573,D026_O049_S01_E01
D026,O049,7,296,0.346738461,33,0.068127718,0.327197905,0.351458552,6,0.638016666,4858,D026_O049,1,2,D026_O049_S01,-8184660819241236752,-6285192926874695859,D026_O049_S01_E02
D026,O049,7,296,0.346738461,33,0.068127718,0.327197905,0.351458552,6,0.638016666,4859,D026_O049,2,1,D026_O049_S02,-1719532304638687220,9110363980401954475,D026_O049_S02_E01
D026,O049,7,296,0.346738461,33,0.068127718,0.327197905,0.351458552,6,0.638016666,4860,D026_O049,2,2,D026_O049_S02,-1719532304638687220,-4089782555130268778,D026_O049_S02_E02
D026,O052,7,296,0.346738461,249,0.293109713,0.381495942,0.29384703,30,0.500330142,4861,D026_O052,1,1,D026_O052_S01,3072674697586219198,8129587975898555677,D026_O052_S01_E01
D026,O052,7,296,0.346738461,249,0.293109713,0.381495942,0.29384703,30,0.500330142,4862,D026_O052,1,2,D026_O052_S01,3072674697586219198,-2825350687191473439,D026_O052_S01_E02
D026,O052,7,296,0.346738461,249,0.293109713,0.381495942,0.29384703,30,0.500330142,4863,D026_O052,2,1,D026_O052_S02,-7079756422586533587,-5148791374685538656,D026_O052_S02_E01
D026,O052,7,296,0.346738461,249,0.293109713,0.381495942,0.29384703,30,0.500330142,4864,D026_O052,2,2,D026_O052_S02,-7079756422586533587,-4051061425066329095,D026_O052_S02_E02
D026,O008,7,296,0.346738461,217,0.118365868,0.010264005,0.438577644,4,0.70421183,4865,D026_O008,1,1,D026_O008_S01,-6120229628827008491,3087960510615470366,D026_O008_S01_E01
D026,O008,7,296,0.346738461,217,0.118365868,0.010264005,0.438577644,4,0.70421183,4866,D026_O008,1,2,D026_O008_S01,-6120229628827008491,7613752420254481027,D026_O008_S01_E02
D026,O008,7,296,0.346738461,217,0.118365868,0.010264005,0.438577644,4,0.70421183,4867,D026_O008,2,1,D026_O008_S02,2328084929294006617,2572185472190705824,D026_O008_S02_E01
D026,O008,7,296,0.346738461,217,0.118365868,0.010264005,0.438577644,4,0.70421183,4868,D026_O008,2,2,D026_O008_S02,2328084929294006617,7136938250567968501,D026_O008_S02_E02
D026,O054,7,296,0.346738461,70,0.483939677,0.225369653,0.039302168,11,0.574845385,4869,D026_O054,1,1,D026_O054_S01,-7020554303202861545,-5486674395599217529,D026_O054_S01_E01
D026,O054,7,296,0.346738461,70,0.483939677,0.225369653,0.039302168,11,0.574845385,4870,D026_O054,1,2,D026_O054_S01,-7020554303202861545,-8190261395285740289,D026_O054_S01_E02
D026,O054,7,296,0.346738461,70,0.483939677,0.225369653,0.039302168,11,0.574845385,4871,D026_O054,2,1,D026_O054_S02,-1915296274473932178,603691428981121984,D026_O054_S02_E01
D026,O054,7,296,0.346738461,70,0.483939677,0.225369653,0.039302168,11,0.574845385,4872,D026_O054,2,2,D026_O054_S02,-1915296274473932178,407354226712901404,D026_O054_S02_E02
D026,O024,7,296,0.346738461,109,0.107543079,0.370185632,0.33107989,2,0.763088384,4873,D026_O024,1,1,D026_O024_S01,8230848638720825774,-1037785824207407803,D026_O024_S01_E01
D026,O024,7,296,0.346738461,109,0.107543079,0.370185632,0.33107989,2,0.763088384,4874,D026_O024,1,2,D026_O024_S01,8230848638720825774,5404532545192173010,D026_O024_S01_E02
D026,O024,7,296,0.346738461,109,0.107543079,0.370185632,0.33107989,2,0.763088384,4875,D026_O024,2,1,D026_O024_S02,-6658464890011977205,-1466443551992637532,D026_O024_S02_E01
D026,O024,7,296,0.346738461,109,0.107543079,0.370185632,0.33107989,2,0.763088384,4876,D026_O024,2,2,D026_O024_S02,-6658464890011977205,250130964599942491,D026_O024_S02_E02
D026,O096,7,296,0.346738461,91,0.16170145,0.264353919,0.069555674,20,0.545005585,4877,D026_O096,1,1,D026_O096_S01,9172914213681994020,-7928167785678403426,D026_O096_S01_E01
D026,O096,7,296,0.346738461,91,0.16170145,0.264353919,0.069555674,20,0.545005585,4878,D026_O096,1,2,D026_O096_S01,9172914213681994020,-4967840900966092845,D026_O096_S01_E02
D026,O096,7,296,0.346738461,91,0.16170145,0.264353919,0.069555674,20,0.545005585,4879,D026_O096,2,1,D026_O096_S02,7641157397438397196,-628753019174096046,D026_O096_S02_E01
D026,O096,7,296,0.346738461,91,0.16170145,0.264353919,0.069555674,20,0.545005585,4880,D026_O096,2,2,D026_O096_S02,7641157397438397196,-5666060267985301160,D026_O096_S02_E02
D026,O011,7,296,0.346738461,163,0.257766277,0.230369452,0.067376828,24,1.041013094,4881,D026_O011,1,1,D026_O011_S01,-581066945245320591,-7041254918795184092,D026_O011_S01_E01
D026,O011,7,296,0.346738461,163,0.257766277,0.230369452,0.067376828,24,1.041013094,4882,D026_O011,1,2,D026_O011_S01,-581066945245320591,-4836496014407969641,D026_O011_S01_E02
D026,O011,7,296,0.346738461,163,0.257766277,0.230369452,0.067376828,24,1.041013094,4883,D026_O011,2,1,D026_O011_S02,-3385365613011341143,3906273096002036648,D026_O011_S02_E01
D026,O011,7,296,0.346738461,163,0.257766277,0.230369452,0.067376828,24,1.041013094,4884,D026_O011,2,2,D026_O011_S02,-3385365613011341143,-5444226175921040945,D026_O011_S02_E02
D026,O007,7,296,0.346738461,20,0.141130372,0.138764594,0.166622366,2,0.974703346,4885,D026_O007,1,1,D026_O007_S01,-1997854293567292292,6634788443667564384,D026_O007_S01_E01
D026,O007,7,296,0.346738461,20,0.141130372,0.138764594,0.166622366,2,0.974703346,4886,D026_O007,1,2,D026_O007_S01,-1997854293567292292,-2944746478749387873,D026_O007_S01_E02
D026,O007,7,296,0.346738461,20,0.141130372,0.138764594,0.166622366,2,0.974703346,4887,D026_O007,2,1,D026_O007_S02,-6526149337565834781,5821132738180516816,D026_O007_S02_E01
D026,O007,7,296,0.346738461,20,0.141130372,0.138764594,0.166622366,2,0.974703346,4888,D026_O007,2,2,D026_O007_S02,-6526149337565834781,5274405712635527906,D026_O007_S02_E02
D026,O005,7,296,0.346738461,472,0.458927508,0.08115278,0.018055532,8,0.751825682,4889,D026_O005,1,1,D026_O005_S01,1659972209002844863,4717944892313893693,D026_O005_S01_E01
D026,O005,7,296,0.346738461,472,0.458927508,0.08115278,0.018055532,8,0.751825682,4890,D026_O005,1,2,D026_O005_S01,1659972209002844863,-5954815578904229574,D026_O005_S01_E02
D026,O005,7,296,0.346738461,472,0.458927508,0.08115278,0.018055532,8,0.751825682,4891,D026_O005,2,1,D026_O005_S02,8296805930231451148,-7241636408984521316,D026_O005_S02_E01
D026,O005,7,296,0.346738461,472,0.458927508,0.08115278,0.018055532,8,0.751825682,4892,D026_O005,2,2,D026_O005_S02,8296805930231451148,-4518689960574422538,D026_O005_S02_E02
D026,O051,7,296,0.346738461,264,0.415458501,0.161179135,0.311726789,12,0.922834621,4893,D026_O051,1,1,D026_O051_S01,163890281542393172,8152153037354341571,D026_O051_S01_E01
D026,O051,7,296,0.346738461,264,0.415458501,0.161179135,0.311726789,12,0.922834621,4894,D026_O051,1,2,D026_O051_S01,163890281542393172,-6842641327091118387,D026_O051_S01_E02
D026,O051,7,296,0.346738461,264,0.415458501,0.161179135,0.311726789,12,0.922834621,4895,D026_O051,2,1,D026_O051_S02,967354278281817545,-7298101568424978514,D026_O051_S02_E01
D026,O051,7,296,0.346738461,264,0.415458501,0.161179135,0.311726789,12,0.922834621,4896,D026_O051,2,2,D026_O051_S02,967354278281817545,-5247287627112459435,D026_O051_S02_E02
D026,O035,7,296,0.346738461,173,0.041159595,0.256897351,0.341435098,22,0.936656262,4897,D026_O035,1,1,D026_O035_S01,3014566582207594629,8285695488504794862,D026_O035_S01_E01
D026,O035,7,296,0.346738461,173,0.041159595,0.256897351,0.341435098,22,0.936656262,4898,D026_O035,1,2,D026_O035_S01,3014566582207594629,-9021640451288274880,D026_O035_S01_E02
